,id_fakta,id_waktu,id_pelanggan,id_produk,id_lokasi,id_channel,id_status,nomor_transaksi,jumlah_pembelian,total_harga,jumlah_data_mb,durasi_telpon_menit,jumlah_sms
343,1070,650,211,34,55,5,2,TRX006500001070,1,200000.0,38581.23,502,58
344,1071,247,353,48,26,5,5,TRX002470001071,1,250000.0,28819.85,590,365
345,1072,639,49,50,4,1,1,TRX006390001072,1,200000.0,2134.65,257,124
346,1073,1050,587,31,51,1,1,TRX010500001073,2,130000.0,24287.28,675,372
347,1077,135,590,38,74,2,5,TRX001350001077,3,150000.0,25483.66,,441
348,1083,646,379,48,83,4,1,TRX006460001083,1,250000.0,8150.27,432,413
349,1085,501,674,49,82,2,4,TRX005010001085,2,240000.0,10431.22,456,283
350,1086,889,990,35,14,3,1,TRX008890001086,1,350000.0,17371.9,847,426
351,1087,772,965,34,33,6,1,TRX007720001087,1,200000.0,11086.11,608,399
352,1089,93,368,42,74,4,1,TRX000930001089,3,225000.0,40419.82,233,185
353,1098,713,375,34,45,6,1,TRX007130001098,3,600000.0,8458.67,264,182
354,1099,389,637,50,74,6,1,TRX003890001099,1,200000.0,20889.91,213,122
355,1101,391,26,44,49,6,4,TRX003910001101,1,175000.0,4022.12,558??,412
356,1103,725,763,34,73,3,1,TRX007250001103,1,200000.0,3956.86,278,304
357,1105,14,599,42,40,2,5,TRX000140001105,1,75000.0,1044.9,860,399
358,1109,207,77,41,75,1,1,TRX002070001109,1,15000.0,34662.52,460,323
359,1111,805,424,49,69,1,5,TRX008050001111,4,480000.0,,368,294
360,1115,682,241,50,82,3,1,TRX006820001115,1,200000.0,22082.75,635,316
361,1118,336,497,33,38,4,1,TRX003360001118,1,135000.0,42605.3,456,89
362,1119,349,355,34,70,3,5,TRX003490001119,4,800000.0,47803.81,201,324
363,1120,977,156,37,81,3,1,TRX009770001120,2,600000.0,17824.43,585,28
364,1121,642,80,38,85,1,1,TRX006420001121,1,50000.0,26559.14,318,3
365,1124,998,114,37,48,4,5,TRX009980001124,1,300000.0,46314.42,596,143
366,1125,957,180,39,51,3,1,TRX009570001125,2,40000.0,27635.06,532??,35
367,1129,750,267,38,27,1,1,TRX007500001129,3,150000.0,29066.26,787,189
368,1130,53,625,36,80,4,1,TRX000530001130,1,150000.0,36026.9,670,58
369,1131,102,997,42,98,1,1,TRX001020001131,3,225000.0,,422,385
370,1132,654,946,37,39,3,3,TRX006540001132,1,300000.0,3745.72,888,90
371,1140,805,501,35,57,4,3,TRX008050001140,1,350000.0,42563.11,127,389
372,1141,551,425,40,88,1,1,TRX005510001141,1,10000.0,37823.32,,449
373,1142,282,465,36,94,4,1,TRX002820001142,1??,150000.0,19821.83,899,219
374,1143,765,13,31,90,5,1,TRX007650001143,1,65000.0,20380.69,579,268
375,1146,1092,378,35,96,2,1,TRX010920001146,1,350000.0,46829.66,687,181
376,1153,820,541,42,44,1,2,TRX008200001153,2,150000.0,22435.03,19,280
377,1154,81,620,32,1,1,1,TRX000810001154,1,95000.0,,445,183
378,1156,754,204,30,12,4,1,TRX007540001156,1,35000.0,12191.38,7,444
379,1158,435,19,38,79,1,1,TRX004350001158,1,50000.0,16285.18,252,420
380,1160,916,781,40,73,2,1,TRX009160001160,1,10000.0,49857.94 (error),562,328
381,1164,888,491,43,40,3,2,TRX008880001164,1,120000.0,20097.88,726,456
382,1166,245,316,48,59,3,1,TRX002450001166,4,1000000.0,37971.26,557,485
383,1170,200,711,44,18,6,5,TRX002000001170,1,175000.0,24066.57,46,124
384,1171,1019,782,48,61,2,3,TRX010190001171,382,500000.0,8486.95,479,224
385,1176,839,89,44,49,6,1,TRX008390001176,5,875000.0,41514.06,59,269
386,1178,1094,216,34,45,1,1,TRX010940001178,1,200000.0,4225.97,421,397
387,1182,563,892,30,66,4,1,TRX005630001182,1,35000.0,10586.64,235,342
388,1183,63,190,34,22,1,1,TRX000630001183,1 (error),200000.0,15620.34,318,438
389,1186,218,398,44,93,3,3,TRX002180001186,2,350000.0,16266.21,690,407
390,1187,1095,399,37,51,6,1,TRX010950001187,1,300000.0,45968.11,378,435
391,1188,53,725,38,10,3,1,TRX000530001188,4,200000.0,30124.61,974,376
392,1192,692,642,34,99,6,1,TRX006920001192,2,400000.0,25376.14,190,452
393,1195,449,923,38,70,6,1,TRX004490001195,1,1599.96,13046.03,895,283
394,1197,396,405,39,9,6,4,TRX003960001197,3,60000.0,10289.84,902,386
395,1199,947,948,35,70,1,5,TRX009470001199,1,350000.0,7520.05,167,385
396,1204,87,887,39,42,2,4,TRX000870001204,1,20000.0,25206.0,681,400
397,1207,874,872,50,49,2,1,TRX008740001207,4,800000.0,23262.07,381,410
398,1209,572,532,39,25,1,1,TRX005720001209,1,20000.0,24924.74,503,473
399,1210,858,666,36,78,5,3,TRX008580001210,2,300000.0,22881.0,648,223
400,1215,665,482,35,38,3,1,TRX006650001215,1,350000.0,11118.06,338,369
401,1216,257,644,40,65,4,4,TRX002570001216,1,10000.0,37609.73??,437,55
402,1218,740,736,32,72,4,1,TRX007400001218,3,285000.0,28035.46,963,81
403,1221,799,615,34,97,4,1,TRX007990001221,1,200000.0,23481.55,279,218
404,1222,713,578,35,79,1,4,TRX007130001222,1,350000.0,41737.49,478,498
405,1227,330,437,30,33,5,1,TRX003300001227,1,35000.0,11624.72,836,106
406,1228,484,57,48,46,5,1,TRX004840001228,1,250000.0,21944.27,780,491
407,1229,749,965,33,65,6,3,TRX007490001229,1 (error),135000.0,,556,56
408,1231,851,820,34,63,2,1,TRX008510001231,1,200000.0,8485.91,324,410??
409,1234,630,583,32,6,3,5,TRX006300001234,1,95000.0,,751,59
410,1241,521,422,40,16,2,1,TRX005210001241,2,20000.0,1391.25,,357 (error)
411,1248,633,182,40,29,1,1,TRX006330001248,2,20000.0,23502.58,882,492
412,1254,1096,61,43,90,5,2,TRX010960001254,1,120000.0,48867.28,296,368
413,1256,791,679,31,12,4,2,TRX007910001256,1,65000.0,,54,251
414,1257,1029,279,41,68,1,1,TRX010290001257,2,1677.95,42388.59,60,351
415,1259,1061,749,48,40,3,3,TRX010610001259,1,250000.0,46325.74,762,105
416,1260,1056,473,48,89,1,4,TRX010560001260,1,250000.0,38724.65,807,482
417,1262,1029,832,41,55,3,1,TRX010290001262,1,15000.0,15538.27,434,305
418,1267,386,702,43,84,1,1,TRX003860001267,2,240000.0,16051.02,576,158
419,1268,325,301,40,68,3,4,TRX003250001268,1,10000.0,21927.37,997,24
420,1271,215,569,38,83,3,1,TRX002150001271,1,50000.0,16349.18,945,242
421,1273,410,239,33,53,2,3,TRX003270000747,1,181561.58,15442.61,183,162
422,1274,983,498,33,81,1,1,TRX009830001274,1,135000.0,17856.22,876,479
423,1275,720,753,49,10,5,1,TRX007200001275,1,120000.0,48068.8,615,326
424,1276,355,440,50,100,2,1,TRX003550001276,4,800000.0,,624,294
425,1278,601,588,48,14,1,3,TRX006010001278,2,500000.0,11253.36,437,122
426,1297,299,324,39,74,3,3,TRX002990001297,1,20000.0,14150.78,138,476
427,1298,696,690,40,77,3,2,TRX006960001298,1,10000.0,22780.1,508,239
428,1300,226,675,42,35,2,3,TRX002260001300,1,75000.0,3771.24,878,59
429,1301,792,334,43,75,3,1,TRX007920001301,,120000.0,33671.58,561,114
430,1303,1027,124,42,75,4,3,TRX010270001303,1,75000.0,17023.14,612,145
431,1309,15,481,41,81,5,1,TRX000150001309,5,75000.0,34555.28,82,20
432,1310,687,940,34,70,1,1,TRX006870001310,1??,200000.0,32039.74,755,214
433,1314,827,400,48,52,4,1,TRX008270001314,,500000.0,33168.47,990,53
434,1319,35,800,30,13,5,1,TRX000350001319,1,35000.0,4441.23,713,165
435,1322,685,345,32,34,1,1,TRX006850001322,4,380000.0,5602.61,559,454
436,1326,925,642,48,21,1,1,TRX009250001326,1,250000.0,50624.93,770,429
437,1327,239,746,50,12,4,1,TRX002390001327,1,200000.0,31561.05,978,134
438,1329,375,756,39,2,1,1,TRX003750001329,2,40000.0,14089.22,887,251
439,1330,337,568,37,13,2,1,TRX003370001330,1,300000.0,44790.26,350,132
440,1331,954,558,44,16,5,1,TRX009540001331,1,175000.0,36686.47,649,148
441,1339,550,607,39,58,3,1,TRX005500001339-ERR,1,20000.0,13670.16,249,164
442,1340,1030,305,36,13,2,1,TRX010300001340,1,150000.0,18652.8,57,266
443,1345,677,976,49,90,4,1,TRX006770001345,1,120000.0,19518.93,166,61686
444,1349,912,19,30,82,1,2,TRX009120001349,3,105000.0,,674,326
445,1351,607,570,49,58,5,1,TRX006070001351,1,120000.0,39425.85,106,348
446,1352,821,625,38,21,1,4,TRX008210001352,1,50000.0,23631.01,34,203
447,1353,635,483,50,83,6,1,TRX006350001353,1,200000.0,33685.84,190,455
448,1355,830,825,34,48,6,1,TRX008300001355,5,1000000.0,4104.1,"440,-",154
449,1357,191,321,44,61,6,1,TRX001910001357,1,175000.0,41629.32,193,28
450,1358,52,768,32,6,6,1,TRX000520001358,1,95000.0,18913.53,197,147
451,1361,354,584,42,3,2,3,TRX004840000194,2,150000.0,36016.64,47,285
452,1362,607,112,44,87,2,2,TRX006070001362,1,175000.0,23610.22,240,324
453,1366,167,261,49,70,6,5,TRX001670001366,1,120000.0,34440.83,168,489
454,1368,533,354,43,46,2,1,TRX005330001368,1,120000.0,1925.54,270,464
455,1370,107,410,43,1,5,1,TRX001070001370,1,120000.0,25222.98,764,247
456,1373,945,621,41,52,1,1,TRX009450001373,1,15000.0,40939.25,163,68
457,1375,534,709,39,78,5,4,TRX005340001375,5,100000.0,25397.53,408,251
458,1376,449,691,44,94,1,1,TRX004490001376,1,175000.0,6627.96,824,399
459,1377,21,195,49,48,2,1,TRX000210001377,1,120000.0,22866.55,154,292
460,1380,81,479,42,49,6,3,TRX000810001380,2,150000.0,42039.12,280,61
461,1387,145,601,35,63,1,1,TRX001450001387,3,1050000.0,3378.42,639,319
462,1388,580,935,31,21,4,3,TRX005800001388,3,195000.0,42907.99,816,346
463,1396,315,3,33,93,2,4,TRX003150001396,2,270000.0,40522.66,928,20
464,1397,204,49,30,47,1,3,TRX002040001397,1,35000.0,31349.12,142,455
465,1399,305,244,40,49,4,5,TRX003050001399,1,10000.0,1066.29,915,103
466,1405,514,458,44,76,3,1,TRX005140001405,2,350000.0,3053.67,623,184
467,1407,371,86,31,82,4,3,TRX003710001407,2,130000.0,23898.3,945,11
468,1408,849,291,49,93,2,1,TRX008490001408,3,360000.0,16132.89,72,164
469,1411,461,233,42,12,2,4,TRX004610001411,1,75000.0,43644.43,953,84
470,1415,321,1000,31,10,6,2,TRX003210001415,3,195000.0,46539.16,295,385
471,1419,395,977,42,17,4,3,TRX003950001419,1,75000.0,27161.42,961,211
472,1420,166,269,44,76,6,1,TRX001660001420,1,175000.0,46174.7,242,42
473,1424,1020,220,39,94,1,4,TRX010200001424,1,20000.0,33186.98,,4
474,1425,385,970,36,81,6,5,TRX003850001425,,450000.0,4699.92,650,155
475,1427,427,312,34,27,4,1,TRX004270001427,3,600000.0,7453.98,,133
476,1430,1084,946,31,52,5,1,TRX010840001430,1,65000.0,17104.99,159,94
477,1431,360,507,32,44,1,1,TRX003600001431,1,95000.0,18737.3,844,312
478,1435,615,946,41,50,6,4,TRX006150001435,5,75000.0,32789.02,501,14
479,1438,57,66,32,10,5,2,TRX000570001438,2,190000.0,46327.61,746,212
480,1452,227,225,31,2,3,3,TRX002270001452,3,195000.0,36614.18,"143,-",403
481,1454,843,246,35,26,3,1,TRX008430001454,1,350000.0,38805.33,346,374
482,1457,353,303,39,60,4,1,TRX003530001457,2,40000.0,13648.01,72,477
483,1458,869,495,44,82,2,4,TRX008690001458,3,525000.0,41235.12,205,133
484,1462,461,87,49,94,1,1,TRX004610001462,1,,23204.12,845,419
485,1465,251,938,31,37,1,1,TRX002510001465,1,65000.0,45827.21,303,85
486,1466,237,51,48,31,3,2,TRX002370001466,1,250000.0,4938.26,,159
487,1467,735,266,43,84,6,4,TRX007350001467,2,240000.0,23705.25,793,51
488,1468,736,846,44,58,6,1,TRX007360001468,5,875000.0,34511.11,396,381
489,1478,582,992,49,24,1,1,TRX005820001478,1,120000.0,49772.57,834,15
490,1481,608,617,41,11,1,1,TRX006080001481,1,15000.0,"10462.13,-",593,159
491,1485,80,697,36,77,5,1,TRX000800001485,3,450000.0,12153.71,145,451
492,1487,539,487,48,64,1,1,TRX005390001487,1??,250000.0,34490.36,56,191
493,1489,868,860,36,38,2,1,TRX008680001489,4,600000.0,40255.81,853,276
494,1491,308,353,38,82,1,1,TRX003080001491,1,50000.0,6381.91,164,166
495,1495,440,326,35,18,2,1,TRX004400001495,2,700000.0,22644.46,685,415
496,1499,130,989,37,84,2,1,TRX001300001499,1,300000.0,11346.13,854,104
497,1500,281,10,41,69,1,1,TRX002810001500,1,15000.0,38804.71,690,448
498,1501,758,900,39,13,2,1,TRX007580001501,1,20000.0,6307.57,746,463
499,1505,27,1000,43,68,6,2,TRX000270001505,1,120000.0,50322.72,267,468
500,1506,286,893,35,91,5,1,TRX002860001506,1,350000.0,48160.27,896,239
501,1508,229,371,37,72,5,1,TRX002290001508,1??,300000.0,15349.44,689,487
502,1509,16,228,39,12,1,1,TRX000160001509,1,20791.22,49899.23,811,36
503,1510,535,954,49,82,4,1,TRX005350001510,3,557707.25,45899.85,540,285
504,1514,573,739,35,94,1,1,TRX005730001514,2,700000.0,13344.05,534,242
505,1516,346,884,50,42,3,1,TRX003460001516,2,400000.0,20317.74,562,135
506,1517,277,148,49,85,2,4,TRX007370001265,2,240000.0,7437.07,719,132
507,1522,802,287,31,77,2,1,TRX008020001522,1,65000.0,44465.58,167,379
508,1524,918,358,38,36,1,1,TRX009180001524,1,50000.0,9549.44,349,114
509,1525,560,251,37,53,1,1,TRX005600001525,1,300000.0,24117.59,971,362
510,1526,858,227,40,24,1,1,TRX008580001526,1,10000.0,46019.56,393,329
511,1528,480,874,42,52,1,1,TRX004800001528,3,225000.0,46522.51,624,278
512,1531,25,510,31,83,6,5,TRX000250001531,1,,35006.28,528,212
513,1534,810,912,39,10,4,1,TRX008100001534,2,40000.0,19030.73,902,227
514,1535,660,308,30,20,1,4,TRX006600001535,1,35000.0,44838.27,825,486
515,1538,823,191,41,81,1,1,TRX008230001538,2,30000.0,9096.25,832,13
516,1541,928,41,39,85,6,1,TRX009280001541,1,20000.0,38114.03,579,403
517,1544,111,236,37,96,4,2,TRX001110001544,1,300000.0,,926,341
518,1551,86,222,42,66,3,1,TRX000860001551,1,75000.0,10338.19,515,395
519,1552,786,512,40,93,2,1,TRX007860001552,1,10000.0,33224.44,525,496
520,1558,708,696,42,17,1,4,TRX007080001558,1,75000.0,,789,255
521,1561,866,177,32,36,1,1,TRX008660001561,1,95000.0,6193.1,781,166
522,1562,145,399,35,12,1,2,TRX001450001562,1,350000.0,25075.57,761,7
523,1569,918,695,32,28,1,1,TRX009180001569,150,95000.0,45298.16,168,332 (error)
524,1574,985,775,34,27,4,1,TRX009850001574,1,200000.0,37097.39,504,246
525,1576,587,675,33,10,6,1,TRX005870001576,1,135000.0,36339.53,867,205
526,1581,726,860,39,47,1,1,TRX007260001581,2,40000.0,43583.66,847,44
527,1583,844,556,48,50,3,5,TRX008440001583,2,500000.0,27830.94,717,449
528,1585,626,292,38,26,2,2,TRX006260001585,2,100000.0,12311.17,440,238
529,1586,818,576,42,10,3,1,TRX008180001586,1,75000.0,34562.2,523,219
530,1587,583,767,41,61,2,1,TRX005830001587,1,15000.0,36977.57,612,364
531,1590,931,202,36,9,3,5,TRX009310001590,1??,150000.0,48122.9,658,41
532,1592,1024,112,35,11,4,1,TRX010240001592,5,1750000.0,29959.01,648,327
533,1594,932,808,33,90,2,1,TRX009320001594,1,135000.0,19736.99,503,289
534,1600,248,819,32,79,3,1,TRX002480001600,1,95000.0,25015.14,41,356
535,1608,180,982,36,47,6,1,TRX001800001608,2,300000.0,12031.73,563,201
536,1611,569,839,35,50,1,3,TRX005690001611,1,350000.0,9028.46,345,60
537,1619,15,15,48,62,4,4,TRX000150001619,1,250000.0,23857.45,35,236
538,1622,3,914,34,86,4,1,TRX000030001622,1,200000.0,17723.08,804,383
539,1623,1016,997,32,43,2,3,TRX010160001623,2,190000.0,38257.98,549,97
540,1624,234,998,39,67,6,2,TRX002340001624,1,20000.0,21872.24,206,286
541,1626,29,118,31,84,2,3,TRX000290001626,4,260000.0,15383.26,165,209
542,1627,408,705,38,4,5,2,TRX004080001627,1,50000.0,33658.34,165,493
543,1629,1018,832,31,62,1,1,TRX010180001629,1,65000.0,51055.32,514,347
544,1632,389,582,35,94,2,1,TRX003890001632,3,1050000.0,1990.84,438,174
545,1634,607,660,32,63,2,1,TRX006070001634,1,95000.0,26494.3,601,150
546,1635,835,846,43,1,1,1,TRX008350001635,1,120000.0,37393.11,645,68
547,1637,445,37,38,33,4,4,TRX004450001637,2,100000.0,23338.41,539,136
548,1640,210,549,32,94,2,1,TRX002100001640,1,95000.0,42390.0,,19
549,1643,637,977,33,78,3,1,TRX006370001643,1,135000.0,20109.63,686,439
550,1646,737,475,30,94,5,2,TRX007370001646,1,35000.0,36766.15,152,367
551,1647,737,214,48,88,3,1,TRX007370001647,1,250000.0,13024.37,650,292
552,1648,482,3,35,66,2,3,TRX004820001648,2,700000.0,22114.55,121,152
553,1649,680,717,32,74,1,1,TRX006800001649,132,95000.0,1360.02,888,293
554,1652,502,390,35,29,2,1,TRX005020001652,1,350000.0,1973.22,770,21
555,1655,84,223,35,63,4,1,TRX000840001655,3,1050000.0,,34,379
556,1657,1091,68,43,24,4,1,TRX010910001657,2,240000.0,2772.16,275,156
557,1663,1007,347,48,28,1,2,TRX010070001663,1,250000.0,4069.2,236,183
558,1664,124,26,49,97,1,1,TRX001240001664,1,120000.0,46826.84,135,192
559,1666,525,57,43,95,2,2,TRX005250001666,1,120000.0,48955.15,442,223
560,1668,95,618,34,62,1,1,TRX000950001668,3,600000.0,36214.76,932,184
561,1669,430,826,43,38,3,1,TRX004300001669,1,120000.0,43664.24,255,7
562,1670,728,961,35,69,1,1,TRX007280001670,1,350000.0,37422.34,,336
563,1673,561,851,49,48,1,2,TRX005610001673,2,240000.0,,416,134
564,1674,724,344,41,87,1,2,TRX007240001674,1,15000.0,13212.03,221,456
565,1677,949,606,35,76,3,1,TRX009490001677,2,700000.0,11975.56,905,499
566,1679,413,989,36,48,1,5,TRX004130001679,1,150000.0,15663.29,890,485
567,1682,784,602,40,45,4,1,TRX007840001682,4,40000.0,32702.88,361,23
568,1689,907,577,32,1,5,2,TRX009070001689,1,95000.0,16529.67,762,88
569,1693,900,265,35,20,1,1,TRX009000001693,1,350000.0,49703.61,836,155
570,1697,609,5,43,45,3,3,TRX006090001697,2,240000.0,48632.38,762,473
571,1699,304,874,41,10,2,1,TRX003040001699,4,,1765.85,791,118
572,1700,598,178,30,15,2,1,TRX005980001700,1,35000.0,21602.57,681,68
573,1702,986,82,33,6,1,1,TRX009860001702,2,270000.0,11022.09,971,325
574,1706,600,410,38,8,3,4,TRX006000001706,1,50000.0,12013.1,209,295
575,1707,680,61,43,28,3,1,TRX006800001707,3,360000.0,11130.34,,371
576,1710,728,206,35,26,3,1,TRX007280001710,3,1050000.0,42406.33,124,79
577,1714,529,15,49,50,1,1,TRX005290001714,2,240000.0,37404.62,9,283
578,1716,792,377,35,19,3,1,TRX007920001716,1,350000.0,26173.57,993,44778
579,1717,86,720,48,77,1,2,TRX000860001717,3,750000.0,48955.54,321,407
580,1721,325,633,38,20,2,1,TRX003250001721,3,150000.0,,559,110
581,1724,637,949,34,15,1,4,TRX006370001724,1,200000.0,49732.56,854,66
582,1736,969,277,36,95,3,1,TRX009690001736,1,150000.0,3092.33,217,124
583,1739,552,688,48,89,6,2,TRX005520001739,1,723089.73,1540.83,437,338
584,1743,1000,879,50,50,3,2,TRX010000001743,1,200000.0,44868.84,10,475
585,1748,879,339,37,14,1,5,TRX008790001748,1,300000.0,44638.82,663,311
586,1751,449,485,34,8,1,1,TRX004490001751,1,200000.0,26294.14,283,129
587,1752,132,577,44,43,1,1,TRX001320001752,1,175000.0,37333.93,135,459
588,1753,1,8,35,66,5,3,TRX000010001753,1,350000.0,33061.45,806,122
589,1754,161,861,49,36,6,1,TRX001610001754,1,120000.0,,953,73
590,1767,37,985,49,72,4,2,TRX000370001767,1,120000.0,30852.75,939,227
591,1769,134,737,39,41,1,1,TRX001340001769,1,20000.0,21747.79,599,123
592,1775,1077,988,39,87,1,1,TRX010770001775,1,20000.0,36702.01,82,404
593,1778,48,958,38,66,2,1,TRX000480001778,1,50000.0,7361.75,297,318
594,1780,254,688,42,90,2,2,TRX002540001780,1,75000.0,50453.46,480,317
595,1782,386,529,42,78,1,5,TRX003860001782,1,75000.0,50797.84,,9
596,1784,926,498,43,76,3,3,TRX009260001784,1,120000.0,25599.28,286,133
597,1785,381,703,50,61,1,1,TRX003810001785,1,200000.0,46497.62,148,475
598,1791,556,547,33,37,5,5,TRX005560001791,2,270000.0,37002.47,111,"165,-"
599,1792,1039,595,43,61,2,5,TRX010390001792,2,240000.0,18515.36,881,238
600,1805,399,398,41,92,1,2,TRX003990001805,1,15000.0,36732.49,753,273
601,1808,590,513,36,2,3,4,TRX005900001808,1,150000.0,,545,376
602,1809,583,198,44,65,5,1,TRX005830001809,2,350000.0,37032.4,182,311
603,1813,387,180,50,98,1,1,TRX003870001813,1,,7273.1,904,348
604,1814,573,125,38,25,3,1,TRX005730001814,1,50000.0,19880.12,383,495
605,1817,696,230,44,19,1,1,TRX006960001817,1,175000.0,33029.78,809,441
606,1821,754,149,42,89,6,1,TRX007540001821,1,75000.0,50499.26,129,326
607,1822,292,476,40,40,2,1,TRX002920001822,1,29319.44,23348.98,206,382
608,1823,968,988,36,56,1,4,TRX009680001823,1,150000.0,3590.71,910,355
609,1824,524,328,44,8,1,1,TRX005240001824,2,350000.0,7101.42,553,58
610,1828,747,81,38,61,2,1,TRX007470001828,2,100000.0,48316.2,896,362
611,1832,890,202,35,71,1,3,TRX008900001832,1,350000.0,51074.12,737,388
612,1837,838,471,37,50,6,1,TRX008380001837,1,300000.0,14740.15,416,116
613,1838,1018,613,50,37,4,2,TRX010180001838,1,200000.0,37862.19,253,481
614,1845,882,278,35,92,1,1,TRX008820001845,1,350000.0,,609,174
615,1846,26,227,41,31,1,1,TRX000260001846,1,15000.0,25009.59,844,427
616,1847,630,633,36,78,3,1,TRX006300001847,2,300000.0,2687.1,966,466
617,1849,27,298,33,3,5,3,TRX000270001849,3,405000.0,33585.45,890,267
618,1851,48,351,48,57,2,5,TRX000480001851,1,250000.0,38356.07,405,141
619,1853,722,406,36,81,2,1,TRX007220001853,1,150000.0,23189.81,647,406
620,1862,30,246,33,58,4,1,TRX000300001862,2,270000.0,14134.56,,265
621,1863,504,377,41,66,5,2,TRX005040001863,1,15000.0,2893.81,877,"178,-"
622,1865,770,463,49,98,3,1,TRX007700001865,4,480000.0,36207.05,40,122
623,1866,404,699,49,28,5,5,TRX004040001866,5,600000.0,19122.45,420,227
624,1867,127,353,41,88,2,1,TRX001270001867,1,15000.0,9206.05,967,55
625,1868,710,534,31,50,5,1,TRX007100001868,2,130000.0,41207.82,955,42
626,1872,325,493,48,54,1,3,TRX003250001872,1,250000.0,7800.87,,303
627,1875,823,146,42,95,4,3,TRX008230001875,2,150000.0,6153.11,587,84
628,1876,94,685,33,29,3,5,TRX000940001876,1,135000.0,38350.69,649,27122
629,1877,515,946,40,23,5,2,TRX005150001877,1,10000.0,17696.65,232,209
630,1879,299,25,34,38,1,2,TRX002990001879,1,200000.0,6044.55,95,342
631,1883,748,496,50,46,2,3,TRX007480001883,3,600000.0,7057.7,717,130
632,1891,142,197,48,45,5,1,TRX001420001891,1,250000.0,46561.54,457,267
633,1894,84,832,31,5,1,5,TRX000840001894,1,65000.0,6457.22,12,442 (error)
634,1897,496,427,39,21,1,1,TRX004960001897,1,20000.0,50756.58,523,442
635,1901,155,19,43,47,1,1,TRX001550001901,5,600000.0,25118.93,958,186
636,1902,905,373,43,28,1,5,TRX009050001902,2,240000.0,44028.15,765,153
637,1903,84,608,30,33,1,3,TRX000840001903,1,35000.0,7471.59,909,474
638,1908,707,480,34,26,3,1,TRX007070001908,5,1000000.0,,707,431
639,1915,491,348,39,9,1,2,TRX004910001915,1,20000.0,21650.28,945,314
640,1916,144,916,31,71,2,1,TRX001440001916,2,130000.0,33291.1,276,322
641,1920,627,243,49,76,2,1,TRX006270001920,1,120000.0,20781.43,789,457
642,1932,432,123,41,45,1,1,TRX004320001932,1,15000.0,32588.27,505,40
643,1935,404,277,43,35,2,1,TRX004040001935,1,120000.0,26741.52,1000,303
644,1938,449,318,35,64,4,5,TRX004490001938,1,350000.0,,639,219
645,1941,913,443,41,39,1,1,TRX009130001941,1,15000.0,45638.41,139,126
646,1942,98,173,33,21,6,2,TRX000980001942,1??,135000.0,,829,394
647,1943,589,839,39,37,6,1,TRX005890001943,1,20000.0,24620.82,502,490
648,1955,299,293,31,23,1,1,TRX002990001955,3,195000.0,24784.48,253,112
649,1958,330,141,33,90,5,1,TRX003300001958,1,135000.0,11682.31,268,18
650,1959,704,277,50,95,6,1,TRX007040001959,1,200000.0,7653.49,925,471
